0,0.025274,0,0.051141,0,0.091011,0.011051,0,0.030486,0.0091914,0,0,0,0,0.0044019,0,0.00043787,0,0.00033579,0,0,0,0,0,0.00017371,0.00045482,0,0,0.087303,0.00043844,0.0066399,0.0028969,0.0024774,0,0.021064,0.0034233,0.021944,0.0089814,0.022741,0.00011659,0.000399,0.00026307,0.0038569,0,0.0016236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0022996,0,0,0,0,0,0,0,0.00027193,0
0.025274,0,0.02914,0.11255,0.014751,0.023979,0.016267,0.0050185,0.0058653,0.070683,8.6082e-05,0.090346,0.003197,0.00017972,0.012305,0.0042621,0.00097356,0,0.00030378,0,0,0,0,0.00020339,0,0.00023515,0.00071586,0,0.00023772,0.00018242,0,0,9.377e-05,0,0.002093,0.013995,0.053631,0.029888,0.02234,0,0.00010437,0.0016068,8.7326e-05,0.00020427,0,0,0,0,0,0,0,0.0011461,0.00041229,0.00051541,0.0025858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0026503,0.0065471,0,0,0.00091664,0.021316,0,0.015063,0,0,0.00019289,0.00047155,9.3904e-05,0.0012295,0.00024034,0.011416,0
0,0.02914,0,0.005414,0.15357,0,0,0.074846,0,0,0.036068,0.013569,0.050803,0.10489,0.015559,0.0031204,0,0,0.0062429,0.0039733,0.0047582,0.00056242,0,0.0043836,0,0.0025774,0.0033063,0.002016,0,0,0,0,0,0,0,0.03274,0.046209,0.017311,0.0063488,0,0,0.017838,0.0038301,0.011165,0.0020497,0,0,0,0,0,0,0,0,0,0.003428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025464,0,0.0074099,0.014496,0.0073415,0.0066369,0,0,0,0,0,0.0003874,0,0.0067667,0.0040907,0
0.051141,0.11255,0.005414,0,0.027217,0.050734,0.073526,0.003587,0.004614,0.0010337,0,0.0024874,0,0,0.0080136,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00073152,0,0.00049422,0,0.00016875,0,0,0.0059891,0.014124,0.006598,0.0040483,0,0,0.00078856,0.00060814,0,0,0,0,0,0,0,0,0,0,0,8.432e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00026607,0,0,0,0.0031189,0,0.00069786,0,0,9.1837e-05,0,0,0.0006389,0,0.001963,0
0,0.014751,0.15357,0.027217,0,0.00041128,0.015068,0.12959,9.058e-05,0,0.0001255,0.0015942,0,0.0007852,0.0091598,0,0,0,0.0030484,0,0.00062861,0.0003375,0,0.0018926,0,0.0016031,0.0014787,0.0005945,0,0,0,0.00020177,9.3735e-05,0,0,0.022625,0.040911,0.016298,0.012138,0,0,0.0065125,0.0023348,0.0019213,0.00096414,0,0,0,0,0,0,0,0,0,0.00073646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4487e-05,0,0,0.00025554,0.0018731,0,0,0,0,0,0,0.00022993,9.7862e-05,0.00028922,0.0016299,0
0.091011,0.023979,0,0.050734,0.00041128,0,0.11913,0.002153,0.084054,0.010127,0,0.0052689,0,0,0.067033,9.2509e-05,0.00032974,0,0,0,0,0,0,0,0,0.00037436,0,0,0.0086706,0,0.002171,0.0050588,0.0011366,0,0,0.0035116,0.0076818,9.281e-05,0.0011276,0,0.0053497,0.012796,0.007848,0,0.0022848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018737,0,0.00047624,0,0,0,0,0,0,0,0.00071639,0
0.011051,0.016267,0,0.073526,0.015068,0.11913,0,0.066164,0.0058819,0.001243,0,0.0049026,0,0,0.081136,0.00021255,8.542e-05,0,0.00013541,0,0,0.00011989,0,0,0,0.00066827,8.9259e-05,0,0.00082678,0,0.00060833,0.0027431,0.00048333,0,0,0.0070977,0.024893,0.0061466,0.0055484,0,0.0032346,0.0035797,0.0052379,0.00051692,0.0012122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00032371,0,0,0,0,0,0,0,0.00020355,0,0.00027955,0
0,0.0050185,0.074846,0.003587,0.12959,0.002153,0.066164,0,0.0007055,0,0.016884,0.0019645,0.0017244,0.014262,0.09146,0.00028178,0,0,0.0028212,0.0074589,0.0022866,0.000161,0,0.0014646,0,0.0023253,0.0015422,0.00050933,0,0,0,0.00022454,0,0,0,0.015227,0.04766,0.016366,0.01195,0.00010213,0.00065782,0.07196,0.0038286,0.0083208,0.00089084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00010616,0,0.00021522,0.0002782,0.00021501,0.00074374,0,0,0,0,0,0,0,0.00026693,0.00019043,0
0.030486,0.0058653,0,0.004614,9.058e-05,0.084054,0.0058819,0.0007055,0,0.002479,0,0.00010693,0,0,0.13719,0,0,0,0,0,0,0,0,0,8.8861e-05,0.0005211,0,8.9984e-05,0.067168,0.00045489,0.005504,0.044704,9.852e-05,0.00010028,0,8.668e-05,0.018179,0,0.00037795,0.13987,0.1111,0.022365,0.0084864,0,0.0020345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0091914,0.070683,0,0.0010337,0,0.010127,0.001243,0,0.002479,0,0,0.034551,0,0,0.0025867,0.010683,0.080856,0,0,0,0,0,0,0,0,0,0,0,8.9347e-05,0.00020978,0,0,0,0.00079236,0.052186,0.0057505,0.016851,0.0056974,0.018097,0,0,0.00010734,0,0,0,0,0,0,0,0,0,0.001401,0.00023942,0.00075654,0.0035066,0.00030649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022016,0.0037745,0,0,0,0.010716,0,0.10485,0,0,0,0.00079956,0,0.00070708,0,0.026334,0.00097321
0,8.6082e-05,0.036068,0,0.0001255,0,0,0.016884,0,0,0,0.0030303,0.042208,0.10645,0.0088244,0.057821,0.00032703,0,0.0055075,0.012829,0.037583,0.00047919,0,0.0018526,0,0.00090842,0.00087876,0.0016329,0,0,0,0,0,0,0,0.071563,0.0085078,9.9135e-05,0,0,0,0.019352,0.0037954,0.012366,0.0027525,0,0,0,0,0,0,0,0,0,0.0062201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013275,0,0.022069,0.027208,0.003553,0.067894,0,0,0,0,0,0.0001081,0,0.01039,0.0012931,0
0,0.090346,0.013569,0.0024874,0.0015942,0.0052689,0.0049026,0.0019645,0.00010693,0.034551,0.0030303,0,0.047909,0.0047366,0.0036222,0.11096,0.028219,0.00065048,9.8231e-05,0,0,0,0,0.00011906,0,9.411e-05,0.00032807,0,0,0,0,0,0,0.00030986,0,0.01566,0.032531,0.021327,0.011003,0,0,0.00055495,0,9.8156e-05,0,0,0,0,0,0,0,0.0030563,0.002192,0.0033851,0.0060227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019079,0.040878,0,0.0012483,0.011969,0.084873,0.0025739,0.004762,0,0,0.0011043,0.00076674,0.00012242,0.0027282,0.0044911,0.027386,0
0,0.003197,0.050803,0,0,0,0,0.0017244,0,0,0.042208,0.047909,0,0.11076,0.00019727,0.091059,0.00014526,0,0.00024881,0,0.00038203,0,0,0.00010408,0,0,0.00012573,0,0,0,0,0,0,0,0,0.021287,0.0079549,0.0038939,0.00042213,0,0,0.00071019,0,0.00056922,8.3985e-05,0,0,0,0,0,0,0,0,0,0.009127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012968,0,0.023158,0.08845,0.01303,0.020217,0,0,0,0,0,0.0004477,0,0.017513,0.0063529,0
0,0.00017972,0.10489,0,0.0007852,0,0,0.014262,0,0,0.10645,0.0047366,0.11076,0,0.0032619,0.019285,0,0,0.0026599,0.0029153,0.0051228,9.805e-05,0,0.0014802,0,0.000353,0.00073006,0.00087219,0,0,0,0,0,0,0,0.038662,0.011746,0.0014979,8.7784e-05,0,0,0.0067215,0.0012303,0.0063957,0.0011168,0,0,0,0,0,0,0,0,0,0.010862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0040148,0,0.084589,0.028641,0.0018881,0.022586,0,0,0,0,0,0.00013129,0,0.01129,0.00079859,0
0.0044019,0.012305,0.015559,0.0080136,0.0091598,0.067033,0.081136,0.09146,0.13719,0.0025867,0.0088244,0.0036222,0.00019727,0.0032619,0,8.3981e-05,8.6812e-05,0,0.00094581,0.00017205,0.0033019,0.00012136,0,0.00028052,0.00018294,0.0016174,0.00088169,0,0.0089965,0.00093279,0.0020172,0.011061,0.00072805,0,0,0.0013481,0.062951,0.0061108,0.0012318,0.097513,0.051275,0.047012,0.0084844,0.00818,0.0015984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.1161e-05,0,0,0,0,0,0,0,0,0,0,0
0,0.0042621,0.0031204,0,0,9.2509e-05,0.00021255,0.00028178,0,0.010683,0.057821,0.11096,0.091059,0.019285,8.3981e-05,0,0.055614,0.0085847,0,0,0,0,0.0010919,0,0,0,0,0,0,0,0,0,0,0.0081096,0,0.010858,0.0049189,0.003355,0.00087582,0,0,0,0,0,0,0,0,0,0,0,0,0.00075961,0.00068836,0.00081432,0.0021397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017115,0.11165,0,0.0073346,0.032586,0.023479,0.022812,0.0051064,0,0,0,0,0,0,0.0047845,0.0087781,0
0.00043787,0.00097356,0,0,0,0.00032974,8.542e-05,0,0,0.080856,0.00032703,0.028219,0.00014526,0,8.6812e-05,0.055614,0,0.056072,0,0,0,0.00067246,0.003224,0.00012354,0,0,0,0,0,8.8932e-05,0,0,0,0.058069,0.046904,0.00074315,0.0017539,0.00054851,0.0030151,0.00010422,0,0,0,0,0,0,0,0,0,0,0,0.00066204,0,0.00013854,0.0004094,0.010456,0.0072273,0,0,0,0,0.00020846,0,0,0,0,0,0,0,0,0,0,0.0012918,0.066932,0.0054936,0,0,0,0.0035046,0,0.028101,0,0,0,0,0,0,0,0.0028876,0
0,0,0,0,0,0,0,0,0,0,0,0.00065048,0,0,0,0.0085847,0.056072,0,0.010865,0.0019903,9.195e-05,0.046525,0.049018,0.012937,0.039795,0.013995,0.0058571,0.00067743,0,0.0066198,8.9231e-05,0,0,0.14325,0,0,0.00020903,0,0.0022196,0,9.4617e-05,0,0.00089747,0,0.0016854,0.000315,0,0.00013596,0,0.00030599,0,0.0016815,0.0001245,0.0012418,0,0,0.065708,0.000518,0,0,0.0051437,0,0.00058623,0.0017061,0.0034654,0.026285,0.0063104,0.040322,0.038827,0.00047889,0.00018001,0.014598,0.1639,0.017696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00033579,0.00030378,0.0062429,0,0.0030484,0,0.00013541,0.0028212,0,0,0.0055075,9.8231e-05,0.00024881,0.0026599,0.00094581,0,0,0.010865,0,0.10658,0.1145,0.013661,0.0067992,0.035597,0.011502,0.010618,0.011931,0.049394,0.00010205,0.001808,0,0,0,0.0081751,0.00028738,0.00068148,0.0061857,0.0013955,0.056663,0,0,0.012608,0.0083192,0.032068,0.031076,0,0,0,0,0,0,0.0004182,0,0,0,0,0.0043437,0,0,0,0.00056372,0,0,8.6857e-05,0,0.0018125,0.0011244,0.0033021,0.0047573,0,8.8935e-05,0.0045628,0.0064373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0039733,0,0,0,0,0.0074589,0,0,0.012829,0,0,0.0029153,0.00017205,0,0,0.0019903,0.10658,0,0.098121,0.0064558,0.0014216,0.049144,0.00065593,0.00072293,0.0016974,0.088834,0,0.00024289,0,0,0,0.0082768,0,0,0.0002541,0,0.0016431,0,0,0.018897,0.00021046,0.020552,0.008943,0,0,0,0,0,0,0,0,0,0,0,0.00024522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0006771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0047582,0,0.00062861,0,0,0.0022866,0,0,0.037583,0,0.00038203,0.0051228,0.0033019,0,0,9.195e-05,0.1145,0.098121,0,0.00365,0.0010239,0.0075009,0.0039225,0.0095277,0.0055186,0.010698,0.00011751,0.0011048,8.9725e-05,0.00024989,0,0.00065816,0,0.0036071,0.017231,0.0021599,0.0051511,8.7075e-05,0,0.056008,0.00412,0.037018,0.0078608,0,0,0,0,0,0,0,9.9755e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.00056242,0,0.0003375,0,0.00011989,0.000161,0,0,0.00047919,0,0,9.805e-05,0.00012136,0,0.00067246,0.046525,0.013661,0.0064558,0.00365,0,0.15095,0.12709,0.070857,0.027521,0.023625,0.0068118,0,0,0,0,0,0.068115,0,0,0.0020224,0.00010485,0.0018966,0,0,0.00041063,0.00038437,0.00054304,0.0016802,0.00030264,0,0,0,9.2185e-05,0,0.00020213,0,0.00026435,0,0,0.022378,0,0,0,0,0,0.00039301,0.00072693,0.00071772,0.012716,0.015525,0.027724,0.055723,0,0,0.0060919,0.038928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010919,0.003224,0.049018,0.0067992,0.0014216,0.0010239,0.15095,0,0.024875,0.15894,0.012611,0.0031978,0.0013917,0,0.0093622,0,0,0,0.099848,0,0,0.00060824,0.00014076,0.003064,0,0.00037202,0,0.00052099,0,0.00083189,0.00026491,0,0,0,0.00020714,0,0.00014082,0,0.00013744,0,0,0.031901,0,0,0,0.0016674,0,0.00013694,9.1084e-05,0.0010444,0.012842,0.0033094,0.048906,0.027335,0.00010135,0,0.0059814,0.043397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.00020339,0.0043836,0,0.0018926,0,0,0.0014646,0,0,0.0018526,0.00011906,0.00010408,0.0014802,0.00028052,0,0.00012354,0.012937,0.035597,0.049144,0.0075009,0.12709,0.024875,0,0.013672,0.019058,0.06925,0.092114,0,0,0,0,0,0.024542,0,0,0.0056686,0,0.0021083,0,0.00014687,0.0024723,0.0038969,0.0041419,0.010937,0,0,0,0,0,0,0,0,0,0,0,0.004046,0,0,0,0,0,0,0,0,0.00097191,0.009417,0.0022503,0.0093826,0,0,0.0012328,0.0052294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00017371,0,0,0,0,0,0,0,8.8861e-05,0,0,0,0,0,0.00018294,0,0,0.039795,0.011502,0.00065593,0.0039225,0.070857,0.15894,0.013672,0,0.13145,0.018441,0.0047001,0,0.049,0.0020286,0,9.3617e-05,0.055785,0.00022887,0,0.0048653,0.00095054,0.0091368,0.00081784,0.0020377,0.00023057,0.0020439,0.00051999,0.0024487,0.00012866,0,0,0,0,0,0.0001843,0,0,0,0,0.021698,0,0,0,0.001367,0,9.8479e-05,0.00078064,0.0019333,0.016464,0.0024864,0.02131,0.021298,0,0,0.0059691,0.042339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00045482,0.00023515,0.0025774,0,0.0016031,0.00037436,0.00066827,0.0023253,0.0005211,0,0.00090842,9.411e-05,0,0.000353,0.0016174,0,0,0.013995,0.010618,0.00072293,0.0095277,0.027521,0.012611,0.019058,0.13145,0,0.14741,0.019445,0.0012854,0.039381,0.030951,0.00010749,0.058904,0.01006,0,0,0.014405,0.0013298,0.0094091,0.0011846,0.0071398,0.0046404,0.045803,0.0024843,0.020019,0,0,0,0,0,0,0,0,0,0,0,0.0066786,0,0,0,0.00011751,0,0,0.00026596,0.00038046,0.0055595,0.00084828,0.0073558,0.0090852,0,0,0.00068656,0.017519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.00071586,0.0033063,0,0.0014787,0,8.9259e-05,0.0015422,0,0,0.00087876,0.00032807,0.00012573,0.00073006,0.00088169,0,0,0.0058571,0.011931,0.0016974,0.0055186,0.023625,0.0031978,0.06925,0.018441,0.14741,0,0.10769,0.00020436,9.3441e-05,0,0,0.00095196,0.0046286,0,0,0.0098547,9.0828e-05,0.0023651,0,0.0017817,0.0031413,0.024025,0.0021375,0.059169,0,0,0,0,0,0,0,0,0,0,0,0.0038857,0,0,0,0,0,0,0,0,0.0015368,0.00058673,0.0024943,0.0043051,0,0,0.00068002,0.0065403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.002016,0,0.0005945,0,0,0.00050933,8.9984e-05,0,0.0016329,0,0,0.00087219,0,0,0,0.00067743,0.049394,0.088834,0.010698,0.0068118,0.0013917,0.092114,0.0047001,0.019445,0.10769,0,0,0,0,0,0.00019883,0.0010641,0,0,0.0029153,0,0.0041789,0,0,0.0040458,0.004019,0.025937,0.10254,0,0,0,0,0,0,0,0,0,0,0,0.00035919,0,0,0,0,0,0,0,0,0,0.00013442,0.00036422,0.0004555,0,0,0,0.0013396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.087303,0.00023772,0,0.00073152,0,0.0086706,0.00082678,0,0.067168,8.9347e-05,0,0,0,0,0.0089965,0,0,0,0.00010205,0,0.00011751,0,0,0,0,0.0012854,0.00020436,0,0,0.038259,0.075567,0.063826,0.0054585,0.0052917,0.016211,0.00099172,0.023883,0.0085457,0.018728,0.023885,0.016886,0.00023385,0.0029659,0,0.0014251,0,0,0,0,0,0.00022367,0,0,0,0,0.00053795,0.00021837,0,0,0,0,0.0001089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00014855,0,0,0,0,0,0,0,0,0
